AreaCode,AreaName,Livestock_Type_Code,Livestock_Type,ParamName,ParamValue,Units
100,India,961,"Cattle, non-dairy",TAM,110,kg/animal
100,India,946,Buffalo,TAM,295,kg/animal
100,India,1049,"Swine, market",TAM,28,kg/animal
100,India,1051,"Swine, breeding",TAM,28,kg/animal
100,India,1052,"Chicken, layers",TAM,1.8,kg/animal
100,India,1053,"Chicken, broilers",TAM,0.9,kg/animal
100,India,1068,Ducks,TAM,2.7,kg/animal
100,India,1079,Turkeys,TAM,6.8,kg/animal
100,India,976,Sheep,TAM,28,kg/animal
100,India,1016,Goats,TAM,30,kg/animal
100,India,1096,Horses,TAM,238,kg/animal
100,India,1107,Asses,TAM,130,kg/animal
100,India,1110,Mules,TAM,130,kg/animal
100,India,1126,Camels,TAM,217,kg/animal
100,India,1177,Llamas,TAM,120,kg/animal
101,Indonesia,960,"Cattle, dairy",TAM,350,kg/animal
101,Indonesia,961,"Cattle, non-dairy",TAM,319,kg/animal
101,Indonesia,946,Buffalo,TAM,380,kg/animal
101,Indonesia,1049,"Swine, market",TAM,28,kg/animal
101,Indonesia,1051,"Swine, breeding",TAM,28,kg/animal
101,Indonesia,1052,"Chicken, layers",TAM,1.8,kg/animal
101,Indonesia,1053,"Chicken, broilers",TAM,0.9,kg/animal
101,Indonesia,1068,Ducks,TAM,2.7,kg/animal
101,Indonesia,1079,Turkeys,TAM,6.8,kg/animal
101,Indonesia,976,Sheep,TAM,28,kg/animal
101,Indonesia,1016,Goats,TAM,30,kg/animal
101,Indonesia,1096,Horses,TAM,238,kg/animal
101,Indonesia,1107,Asses,TAM,130,kg/animal
101,Indonesia,1110,Mules,TAM,130,kg/animal
101,Indonesia,1126,Camels,TAM,217,kg/animal
101,Indonesia,1177,Llamas,TAM,120,kg/animal
102,Iran (Islamic Republic of),960,"Cattle, dairy",TAM,275,kg/animal
102,Iran (Islamic Republic of),961,"Cattle, non-dairy",TAM,110,kg/animal
102,Iran (Islamic Republic of),946,Buffalo,TAM,295,kg/animal
102,Iran (Islamic Republic of),1049,"Swine, market",TAM,28,kg/animal
102,Iran (Islamic Republic of),1051,"Swine, breeding",TAM,28,kg/animal
102,Iran (Islamic Republic of),1052,"Chicken, layers",TAM,1.8,kg/animal
102,Iran (Islamic Republic of),1053,"Chicken, broilers",TAM,0.9,kg/animal
102,Iran (Islamic Republic of),1068,Ducks,TAM,2.7,kg/animal
102,Iran (Islamic Republic of),1079,Turkeys,TAM,6.8,kg/animal
102,Iran (Islamic Republic of),976,Sheep,TAM,28,kg/animal
102,Iran (Islamic Republic of),1016,Goats,TAM,30,kg/animal
102,Iran (Islamic Republic of),1096,Horses,TAM,238,kg/animal
102,Iran (Islamic Republic of),1107,Asses,TAM,130,kg/animal
102,Iran (Islamic Republic of),1110,Mules,TAM,130,kg/animal
102,Iran (Islamic Republic of),1126,Camels,TAM,217,kg/animal
102,Iran (Islamic Republic of),1177,Llamas,TAM,120,kg/animal
103,Iraq,960,"Cattle, dairy",TAM,275,kg/animal
103,Iraq,961,"Cattle, non-dairy",TAM,173,kg/animal
103,Iraq,946,Buffalo,TAM,380,kg/animal
103,Iraq,1049,"Swine, market",TAM,28,kg/animal
103,Iraq,1051,"Swine, breeding",TAM,28,kg/animal
103,Iraq,1052,"Chicken, layers",TAM,1.8,kg/animal
103,Iraq,1053,"Chicken, broilers",TAM,0.9,kg/animal
103,Iraq,1068,Ducks,TAM,2.7,kg/animal
103,Iraq,1079,Turkeys,TAM,6.8,kg/animal
103,Iraq,976,Sheep,TAM,28,kg/animal
103,Iraq,1016,Goats,TAM,30,kg/animal
103,Iraq,1096,Horses,TAM,238,kg/animal
103,Iraq,1107,Asses,TAM,130,kg/animal
103,Iraq,1110,Mules,TAM,130,kg/animal
103,Iraq,1126,Camels,TAM,217,kg/animal
103,Iraq,1177,Llamas,TAM,120,kg/animal
104,Ireland,960,"Cattle, dairy",TAM,600,kg/animal
104,Ireland,961,"Cattle, non-dairy",TAM,420,kg/animal
104,Ireland,946,Buffalo,TAM,380,kg/animal
104,Ireland,1049,"Swine, market",TAM,50,kg/animal
104,Ireland,1051,"Swine, breeding",TAM,198,kg/animal
104,Ireland,1052,"Chicken, layers",TAM,1.8,kg/animal
104,Ireland,1053,"Chicken, broilers",TAM,0.9,kg/animal
104,Ireland,1068,Ducks,TAM,2.7,kg/animal
104,Ireland,1079,Turkeys,TAM,6.8,kg/animal
104,Ireland,976,Sheep,TAM,48.5,kg/animal
104,Ireland,1016,Goats,TAM,38.5,kg/animal
104,Ireland,1096,Horses,TAM,377,kg/animal
104,Ireland,1107,Asses,TAM,130,kg/animal
104,Ireland,1110,Mules,TAM,130,kg/animal
104,Ireland,1126,Camels,TAM,217,kg/animal
104,Ireland,1177,Llamas,TAM,120,kg/animal
105,Israel,960,"Cattle, dairy",TAM,275,kg/animal
105,Israel,961,"Cattle, non-dairy",TAM,173,kg/animal
105,Israel,946,Buffalo,TAM,380,kg/animal
105,Israel,1049,"Swine, market",TAM,28,kg/animal
105,Israel,1051,"Swine, breeding",TAM,28,kg/animal
105,Israel,1052,"Chicken, layers",TAM,1.8,kg/animal
105,Israel,1053,"Chicken, broilers",TAM,0.9,kg/animal
105,Israel,1068,Ducks,TAM,2.7,kg/animal
105,Israel,1079,Turkeys,TAM,6.8,kg/animal
105,Israel,976,Sheep,TAM,28,kg/animal
105,Israel,1016,Goats,TAM,30,kg/animal
105,Israel,1096,Horses,TAM,238,kg/animal
105,Israel,1107,Asses,TAM,130,kg/animal
105,Israel,1110,Mules,TAM,130,kg/animal
105,Israel,1126,Camels,TAM,217,kg/animal
105,Israel,1177,Llamas,TAM,120,kg/animal
106,Italy,960,"Cattle, dairy",TAM,600,kg/animal
106,Italy,961,"Cattle, non-dairy",TAM,420,kg/animal
106,Italy,946,Buffalo,TAM,380,kg/animal
106,Italy,1049,"Swine, market",TAM,50,kg/animal
106,Italy,1051,"Swine, breeding",TAM,198,kg/animal
106,Italy,1052,"Chicken, layers",TAM,1.8,kg/animal
106,Italy,1053,"Chicken, broilers",TAM,0.9,kg/animal
106,Italy,1068,Ducks,TAM,2.7,kg/animal
106,Italy,1079,Turkeys,TAM,6.8,kg/animal
106,Italy,976,Sheep,TAM,48.5,kg/animal
106,Italy,1016,Goats,TAM,38.5,kg/animal
106,Italy,1096,Horses,TAM,377,kg/animal
106,Italy,1107,Asses,TAM,130,kg/animal
106,Italy,1110,Mules,TAM,130,kg/animal
106,Italy,1126,Camels,TAM,217,kg/animal
106,Italy,1177,Llamas,TAM,120,kg/animal
107,Côte d'Ivoire,960,"Cattle, dairy",TAM,275,kg/animal
107,Côte d'Ivoire,961,"Cattle, non-dairy",TAM,173,kg/animal
107,Côte d'Ivoire,946,Buffalo,TAM,380,kg/animal
107,Côte d'Ivoire,1049,"Swine, market",TAM,28,kg/animal
107,Côte d'Ivoire,1051,"Swine, breeding",TAM,28,kg/animal
107,Côte d'Ivoire,1052,"Chicken, layers",TAM,1.8,kg/animal
107,Côte d'Ivoire,1053,"Chicken, broilers",TAM,0.9,kg/animal
107,Côte d'Ivoire,1068,Ducks,TAM,2.7,kg/animal
107,Côte d'Ivoire,1079,Turkeys,TAM,6.8,kg/animal
107,Côte d'Ivoire,976,Sheep,TAM,28,kg/animal
107,Côte d'Ivoire,1016,Goats,TAM,30,kg/animal
107,Côte d'Ivoire,1096,Horses,TAM,238,kg/animal
107,Côte d'Ivoire,1107,Asses,TAM,130,kg/animal
107,Côte d'Ivoire,1110,Mules,TAM,130,kg/animal
107,Côte d'Ivoire,1126,Camels,TAM,217,kg/animal
107,Côte d'Ivoire,1177,Llamas,TAM,120,kg/animal
108,Kazakhstan,960,"Cattle, dairy",TAM,350,kg/animal
108,Kazakhstan,961,"Cattle, non-dairy",TAM,319,kg/animal
108,Kazakhstan,946,Buffalo,TAM,380,kg/animal
108,Kazakhstan,1049,"Swine, market",TAM,28,kg/animal
108,Kazakhstan,1051,"Swine, breeding",TAM,28,kg/animal
108,Kazakhstan,1052,"Chicken, layers",TAM,1.8,kg/animal
108,Kazakhstan,1053,"Chicken, broilers",TAM,0.9,kg/animal
108,Kazakhstan,1068,Ducks,TAM,2.7,kg/animal
108,Kazakhstan,1079,Turkeys,TAM,6.8,kg/animal
108,Kazakhstan,976,Sheep,TAM,28,kg/animal
108,Kazakhstan,1016,Goats,TAM,30,kg/animal
108,Kazakhstan,1096,Horses,TAM,238,kg/animal
108,Kazakhstan,1107,Asses,TAM,130,kg/animal
108,Kazakhstan,1110,Mules,TAM,130,kg/animal
108,Kazakhstan,1126,Camels,TAM,217,kg/animal
108,Kazakhstan,1177,Llamas,TAM,120,kg/animal
109,Jamaica,960,"Cattle, dairy",TAM,400,kg/animal
109,Jamaica,961,"Cattle, non-dairy",TAM,305,kg/animal
109,Jamaica,946,Buffalo,TAM,380,kg/animal
109,Jamaica,1049,"Swine, market",TAM,28,kg/animal
109,Jamaica,1051,"Swine, breeding",TAM,28,kg/animal
109,Jamaica,1052,"Chicken, layers",TAM,1.8,kg/animal
109,Jamaica,1053,"Chicken, broilers",TAM,0.9,kg/animal
109,Jamaica,1068,Ducks,TAM,2.7,kg/animal
109,Jamaica,1079,Turkeys,TAM,6.8,kg/animal
109,Jamaica,976,Sheep,TAM,28,kg/animal
109,Jamaica,1016,Goats,TAM,30,kg/animal
109,Jamaica,1096,Horses,TAM,238,kg/animal
109,Jamaica,1107,Asses,TAM,130,kg/animal
109,Jamaica,1110,Mules,TAM,130,kg/animal
109,Jamaica,1126,Camels,TAM,217,kg/animal
109,Jamaica,1177,Llamas,TAM,120,kg/animal
110,Japan,960,"Cattle, dairy",TAM,350,kg/animal
110,Japan,961,"Cattle, non-dairy",TAM,319,kg/animal
110,Japan,946,Buffalo,TAM,380,kg/animal
110,Japan,1049,"Swine, market",TAM,28,kg/animal
110,Japan,1051,"Swine, breeding",TAM,28,kg/animal
110,Japan,1052,"Chicken, layers",TAM,1.8,kg/animal
110,Japan,1053,"Chicken, broilers",TAM,0.9,kg/animal
110,Japan,1068,Ducks,TAM,2.7,kg/animal
110,Japan,1079,Turkeys,TAM,6.8,kg/animal
110,Japan,976,Sheep,TAM,48.5,kg/animal
110,Japan,1016,Goats,TAM,38.5,kg/animal
110,Japan,1096,Horses,TAM,377,kg/animal
110,Japan,1107,Asses,TAM,130,kg/animal
110,Japan,1110,Mules,TAM,130,kg/animal
110,Japan,1126,Camels,TAM,217,kg/animal
110,Japan,1177,Llamas,TAM,120,kg/animal
112,Jordan,960,"Cattle, dairy",TAM,275,kg/animal
112,Jordan,961,"Cattle, non-dairy",TAM,173,kg/animal
112,Jordan,946,Buffalo,TAM,380,kg/animal
112,Jordan,1049,"Swine, market",TAM,28,kg/animal
112,Jordan,1051,"Swine, breeding",TAM,28,kg/animal
112,Jordan,1052,"Chicken, layers",TAM,1.8,kg/animal
112,Jordan,1053,"Chicken, broilers",TAM,0.9,kg/animal
112,Jordan,1068,Ducks,TAM,2.7,kg/animal
112,Jordan,1079,Turkeys,TAM,6.8,kg/animal
112,Jordan,976,Sheep,TAM,28,kg/animal
112,Jordan,1016,Goats,TAM,30,kg/animal
112,Jordan,1096,Horses,TAM,238,kg/animal
112,Jordan,1107,Asses,TAM,130,kg/animal
112,Jordan,1110,Mules,TAM,130,kg/animal
112,Jordan,1126,Camels,TAM,217,kg/animal
112,Jordan,1177,Llamas,TAM,120,kg/animal
113,Kyrgyzstan,960,"Cattle, dairy",TAM,350,kg/animal
113,Kyrgyzstan,961,"Cattle, non-dairy",TAM,319,kg/animal
113,Kyrgyzstan,946,Buffalo,TAM,380,kg/animal
113,Kyrgyzstan,1049,"Swine, market",TAM,28,kg/animal
113,Kyrgyzstan,1051,"Swine, breeding",TAM,28,kg/animal
113,Kyrgyzstan,1052,"Chicken, layers",TAM,1.8,kg/animal
113,Kyrgyzstan,1053,"Chicken, broilers",TAM,0.9,kg/animal
113,Kyrgyzstan,1068,Ducks,TAM,2.7,kg/animal
113,Kyrgyzstan,1079,Turkeys,TAM,6.8,kg/animal
113,Kyrgyzstan,976,Sheep,TAM,28,kg/animal
113,Kyrgyzstan,1016,Goats,TAM,30,kg/animal
113,Kyrgyzstan,1096,Horses,TAM,238,kg/animal
113,Kyrgyzstan,1107,Asses,TAM,130,kg/animal
113,Kyrgyzstan,1110,Mules,TAM,130,kg/animal
113,Kyrgyzstan,1126,Camels,TAM,217,kg/animal
113,Kyrgyzstan,1177,Llamas,TAM,120,kg/animal
114,Kenya,960,"Cattle, dairy",TAM,275,kg/animal
114,Kenya,961,"Cattle, non-dairy",TAM,173,kg/animal
114,Kenya,946,Buffalo,TAM,380,kg/animal
114,Kenya,1049,"Swine, market",TAM,28,kg/animal
114,Kenya,1051,"Swine, breeding",TAM,28,kg/animal
114,Kenya,1052,"Chicken, layers",TAM,1.8,kg/animal
114,Kenya,1053,"Chicken, broilers",TAM,0.9,kg/animal
114,Kenya,1068,Ducks,TAM,2.7,kg/animal
114,Kenya,1079,Turkeys,TAM,6.8,kg/animal
114,Kenya,976,Sheep,TAM,28,kg/animal
114,Kenya,1016,Goats,TAM,30,kg/animal
114,Kenya,1096,Horses,TAM,238,kg/animal
114,Kenya,1107,Asses,TAM,130,kg/animal
114,Kenya,1110,Mules,TAM,130,kg/animal
114,Kenya,1126,Camels,TAM,217,kg/animal
114,Kenya,1177,Llamas,TAM,120,kg/animal
115,Cambodia,960,"Cattle, dairy",TAM,350,kg/animal
115,Cambodia,961,"Cattle, non-dairy",TAM,319,kg/animal
115,Cambodia,946,Buffalo,TAM,380,kg/animal
115,Cambodia,1049,"Swine, market",TAM,28,kg/animal
115,Cambodia,1051,"Swine, breeding",TAM,28,kg/animal
115,Cambodia,1052,"Chicken, layers",TAM,1.8,kg/animal
115,Cambodia,1053,"Chicken, broilers",TAM,0.9,kg/animal
115,Cambodia,1068,Ducks,TAM,2.7,kg/animal
115,Cambodia,1079,Turkeys,TAM,6.8,kg/animal
115,Cambodia,976,Sheep,TAM,28,kg/animal
115,Cambodia,1016,Goats,TAM,30,kg/animal
115,Cambodia,1096,Horses,TAM,238,kg/animal
115,Cambodia,1107,Asses,TAM,130,kg/animal
115,Cambodia,1110,Mules,TAM,130,kg/animal
115,Cambodia,1126,Camels,TAM,217,kg/animal
115,Cambodia,1177,Llamas,TAM,120,kg/animal
116,Democratic People's Republic of Korea,960,"Cattle, dairy",TAM,350,kg/animal
116,Democratic People's Republic of Korea,961,"Cattle, non-dairy",TAM,319,kg/animal
116,Democratic People's Republic of Korea,946,Buffalo,TAM,380,kg/animal
116,Democratic People's Republic of Korea,1049,"Swine, market",TAM,28,kg/animal
116,Democratic People's Republic of Korea,1051,"Swine, breeding",TAM,28,kg/animal
116,Democratic People's Republic of Korea,1052,"Chicken, layers",TAM,1.8,kg/animal
116,Democratic People's Republic of Korea,1053,"Chicken, broilers",TAM,0.9,kg/animal
116,Democratic People's Republic of Korea,1068,Ducks,TAM,2.7,kg/animal
116,Democratic People's Republic of Korea,1079,Turkeys,TAM,6.8,kg/animal
116,Democratic People's Republic of Korea,976,Sheep,TAM,28,kg/animal
116,Democratic People's Republic of Korea,1016,Goats,TAM,30,kg/animal
116,Democratic People's Republic of Korea,1096,Horses,TAM,238,kg/animal
116,Democratic People's Republic of Korea,1107,Asses,TAM,130,kg/animal
116,Democratic People's Republic of Korea,1110,Mules,TAM,130,kg/animal
116,Democratic People's Republic of Korea,1126,Camels,TAM,217,kg/animal
116,Democratic People's Republic of Korea,1177,Llamas,TAM,120,kg/animal
117,Republic of Korea,960,"Cattle, dairy",TAM,350,kg/animal
117,Republic of Korea,961,"Cattle, non-dairy",TAM,319,kg/animal
117,Republic of Korea,946,Buffalo,TAM,380,kg/animal
117,Republic of Korea,1049,"Swine, market",TAM,28,kg/animal
117,Republic of Korea,1051,"Swine, breeding",TAM,28,kg/animal
117,Republic of Korea,1052,"Chicken, layers",TAM,1.8,kg/animal
117,Republic of Korea,1053,"Chicken, broilers",TAM,0.9,kg/animal
117,Republic of Korea,1068,Ducks,TAM,2.7,kg/animal
117,Republic of Korea,1079,Turkeys,TAM,6.8,kg/animal
117,Republic of Korea,976,Sheep,TAM,28,kg/animal
117,Republic of Korea,1016,Goats,TAM,30,kg/animal
117,Republic of Korea,1096,Horses,TAM,238,kg/animal
117,Republic of Korea,1107,Asses,TAM,130,kg/animal
117,Republic of Korea,1110,Mules,TAM,130,kg/animal
117,Republic of Korea,1126,Camels,TAM,217,kg/animal
117,Republic of Korea,1177,Llamas,TAM,120,kg/animal
118,Kuwait,960,"Cattle, dairy",TAM,275,kg/animal
118,Kuwait,961,"Cattle, non-dairy",TAM,173,kg/animal
118,Kuwait,946,Buffalo,TAM,380,kg/animal
118,Kuwait,1049,"Swine, market",TAM,28,kg/animal
118,Kuwait,1051,"Swine, breeding",TAM,28,kg/animal
118,Kuwait,1052,"Chicken, layers",TAM,1.8,kg/animal
118,Kuwait,1053,"Chicken, broilers",TAM,0.9,kg/animal
118,Kuwait,1068,Ducks,TAM,2.7,kg/animal
118,Kuwait,1079,Turkeys,TAM,6.8,kg/animal
118,Kuwait,976,Sheep,TAM,28,kg/animal
118,Kuwait,1016,Goats,TAM,30,kg/animal
118,Kuwait,1096,Horses,TAM,238,kg/animal
118,Kuwait,1107,Asses,TAM,130,kg/animal
118,Kuwait,1110,Mules,TAM,130,kg/animal
118,Kuwait,1126,Camels,TAM,217,kg/animal
118,Kuwait,1177,Llamas,TAM,120,kg/animal
119,Latvia,960,"Cattle, dairy",TAM,600,kg/animal
119,Latvia,961,"Cattle, non-dairy",TAM,420,kg/animal
119,Latvia,946,Buffalo,TAM,380,kg/animal
119,Latvia,1049,"Swine, market",TAM,50,kg/animal
119,Latvia,1051,"Swine, breeding",TAM,198,kg/animal
119,Latvia,1052,"Chicken, layers",TAM,1.8,kg/animal
119,Latvia,1053,"Chicken, broilers",TAM,0.9,kg/animal
119,Latvia,1068,Ducks,TAM,2.7,kg/animal
119,Latvia,1079,Turkeys,TAM,6.8,kg/animal
119,Latvia,976,Sheep,TAM,48.5,kg/animal
119,Latvia,1016,Goats,TAM,38.5,kg/animal
119,Latvia,1096,Horses,TAM,377,kg/animal
119,Latvia,1107,Asses,TAM,130,kg/animal
119,Latvia,1110,Mules,TAM,130,kg/animal
119,Latvia,1126,Camels,TAM,217,kg/animal
119,Latvia,1177,Llamas,TAM,120,kg/animal
120,Lao People's Democratic Republic,960,"Cattle, dairy",TAM,350,kg/animal
120,Lao People's Democratic Republic,961,"Cattle, non-dairy",TAM,319,kg/animal
120,Lao People's Democratic Republic,946,Buffalo,TAM,380,kg/animal
120,Lao People's Democratic Republic,1049,"Swine, market",TAM,28,kg/animal
120,Lao People's Democratic Republic,1051,"Swine, breeding",TAM,28,kg/animal
120,Lao People's Democratic Republic,1052,"Chicken, layers",TAM,1.8,kg/animal
120,Lao People's Democratic Republic,1053,"Chicken, broilers",TAM,0.9,kg/animal
120,Lao People's Democratic Republic,1068,Ducks,TAM,2.7,kg/animal
120,Lao People's Democratic Republic,1079,Turkeys,TAM,6.8,kg/animal
120,Lao People's Democratic Republic,976,Sheep,TAM,28,kg/animal
120,Lao People's Democratic Republic,1016,Goats,TAM,30,kg/animal
120,Lao People's Democratic Republic,1096,Horses,TAM,238,kg/animal
120,Lao People's Democratic Republic,1107,Asses,TAM,130,kg/animal
120,Lao People's Democratic Republic,1110,Mules,TAM,130,kg/animal
120,Lao People's Democratic Republic,1126,Camels,TAM,217,kg/animal
120,Lao People's Democratic Republic,1177,Llamas,TAM,120,kg/animal
121,Lebanon,960,"Cattle, dairy",TAM,275,kg/animal
121,Lebanon,961,"Cattle, non-dairy",TAM,173,kg/animal
121,Lebanon,946,Buffalo,TAM,380,kg/animal
121,Lebanon,1049,"Swine, market",TAM,28,kg/animal
121,Lebanon,1051,"Swine, breeding",TAM,28,kg/animal
121,Lebanon,1052,"Chicken, layers",TAM,1.8,kg/animal
121,Lebanon,1053,"Chicken, broilers",TAM,0.9,kg/animal
121,Lebanon,1068,Ducks,TAM,2.7,kg/animal
121,Lebanon,1079,Turkeys,TAM,6.8,kg/animal
121,Lebanon,976,Sheep,TAM,28,kg/animal
121,Lebanon,1016,Goats,TAM,30,kg/animal
121,Lebanon,1096,Horses,TAM,238,kg/animal
121,Lebanon,1107,Asses,TAM,130,kg/animal
121,Lebanon,1110,Mules,TAM,130,kg/animal
121,Lebanon,1126,Camels,TAM,217,kg/animal
121,Lebanon,1177,Llamas,TAM,120,kg/animal
122,Lesotho,960,"Cattle, dairy",TAM,275,kg/animal
122,Lesotho,961,"Cattle, non-dairy",TAM,173,kg/animal
122,Lesotho,946,Buffalo,TAM,380,kg/animal
122,Lesotho,1049,"Swine, market",TAM,28,kg/animal
122,Lesotho,1051,"Swine, breeding",TAM,28,kg/animal
122,Lesotho,1052,"Chicken, layers",TAM,1.8,kg/animal
122,Lesotho,1053,"Chicken, broilers",TAM,0.9,kg/animal
122,Lesotho,1068,Ducks,TAM,2.7,kg/animal
122,Lesotho,1079,Turkeys,TAM,6.8,kg/animal
122,Lesotho,976,Sheep,TAM,28,kg/animal
122,Lesotho,1016,Goats,TAM,30,kg/animal
122,Lesotho,1096,Horses,TAM,238,kg/animal
122,Lesotho,1107,Asses,TAM,130,kg/animal
122,Lesotho,1110,Mules,TAM,130,kg/animal
122,Lesotho,1126,Camels,TAM,217,kg/animal
122,Lesotho,1177,Llamas,TAM,120,kg/animal
123,Liberia,960,"Cattle, dairy",TAM,275,kg/animal
123,Liberia,961,"Cattle, non-dairy",TAM,173,kg/animal
123,Liberia,946,Buffalo,TAM,380,kg/animal
123,Liberia,1049,"Swine, market",TAM,28,kg/animal
123,Liberia,1051,"Swine, breeding",TAM,28,kg/animal
123,Liberia,1052,"Chicken, layers",TAM,1.8,kg/animal
123,Liberia,1053,"Chicken, broilers",TAM,0.9,kg/animal
123,Liberia,1068,Ducks,TAM,2.7,kg/animal
123,Liberia,1079,Turkeys,TAM,6.8,kg/animal
123,Liberia,976,Sheep,TAM,28,kg/animal
123,Liberia,1016,Goats,TAM,30,kg/animal
123,Liberia,1096,Horses,TAM,238,kg/animal
123,Liberia,1107,Asses,TAM,130,kg/animal
123,Liberia,1110,Mules,TAM,130,kg/animal
123,Liberia,1126,Camels,TAM,217,kg/animal
123,Liberia,1177,Llamas,TAM,120,kg/animal
124,Libya,960,"Cattle, dairy",TAM,275,kg/animal
124,Libya,961,"Cattle, non-dairy",TAM,173,kg/animal
124,Libya,946,Buffalo,TAM,380,kg/animal
124,Libya,1049,"Swine, market",TAM,28,kg/animal
124,Libya,1051,"Swine, breeding",TAM,28,kg/animal
124,Libya,1052,"Chicken, layers",TAM,1.8,kg/animal
124,Libya,1053,"Chicken, broilers",TAM,0.9,kg/animal
124,Libya,1068,Ducks,TAM,2.7,kg/animal
124,Libya,1079,Turkeys,TAM,6.8,kg/animal
124,Libya,976,Sheep,TAM,28,kg/animal
124,Libya,1016,Goats,TAM,30,kg/animal
124,Libya,1096,Horses,TAM,238,kg/animal
124,Libya,1107,Asses,TAM,130,kg/animal
124,Libya,1110,Mules,TAM,130,kg/animal
124,Libya,1126,Camels,TAM,217,kg/animal
124,Libya,1177,Llamas,TAM,120,kg/animal
125,Liechtenstein,960,"Cattle, dairy",TAM,600,kg/animal
125,Liechtenstein,961,"Cattle, non-dairy",TAM,420,kg/animal
125,Liechtenstein,946,Buffalo,TAM,380,kg/animal
125,Liechtenstein,1049,"Swine, market",TAM,50,kg/animal
125,Liechtenstein,1051,"Swine, breeding",TAM,198,kg/animal
125,Liechtenstein,1052,"Chicken, layers",TAM,1.8,kg/animal
125,Liechtenstein,1053,"Chicken, broilers",TAM,0.9,kg/animal
125,Liechtenstein,1068,Ducks,TAM,2.7,kg/animal
125,Liechtenstein,1079,Turkeys,TAM,6.8,kg/animal
125,Liechtenstein,976,Sheep,TAM,48.5,kg/animal
125,Liechtenstein,1016,Goats,TAM,38.5,kg/animal
125,Liechtenstein,1096,Horses,TAM,377,kg/animal
125,Liechtenstein,1107,Asses,TAM,130,kg/animal
125,Liechtenstein,1110,Mules,TAM,130,kg/animal
125,Liechtenstein,1126,Camels,TAM,217,kg/animal
125,Liechtenstein,1177,Llamas,TAM,120,kg/animal
126,Lithuania,960,"Cattle, dairy",TAM,600,kg/animal
126,Lithuania,961,"Cattle, non-dairy",TAM,420,kg/animal
126,Lithuania,946,Buffalo,TAM,380,kg/animal
126,Lithuania,1049,"Swine, market",TAM,50,kg/animal
126,Lithuania,1051,"Swine, breeding",TAM,198,kg/animal
126,Lithuania,1052,"Chicken, layers",TAM,1.8,kg/animal
126,Lithuania,1053,"Chicken, broilers",TAM,0.9,kg/animal
126,Lithuania,1068,Ducks,TAM,2.7,kg/animal
126,Lithuania,1079,Turkeys,TAM,6.8,kg/animal
126,Lithuania,976,Sheep,TAM,48.5,kg/animal
126,Lithuania,1016,Goats,TAM,38.5,kg/animal
126,Lithuania,1096,Horses,TAM,377,kg/animal
126,Lithuania,1107,Asses,TAM,130,kg/animal
126,Lithuania,1110,Mules,TAM,130,kg/animal
126,Lithuania,1126,Camels,TAM,217,kg/animal
126,Lithuania,1177,Llamas,TAM,120,kg/animal
127,Marshall Islands,960,"Cattle, dairy",TAM,500,kg/animal
127,Marshall Islands,961,"Cattle, non-dairy",TAM,330,kg/animal
127,Marshall Islands,946,Buffalo,TAM,380,kg/animal
127,Marshall Islands,1049,"Swine, market",TAM,45,kg/animal
127,Marshall Islands,1051,"Swine, breeding",TAM,180,kg/animal
127,Marshall Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
127,Marshall Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
127,Marshall Islands,1068,Ducks,TAM,2.7,kg/animal
127,Marshall Islands,1079,Turkeys,TAM,6.8,kg/animal
127,Marshall Islands,976,Sheep,TAM,28,kg/animal
127,Marshall Islands,1016,Goats,TAM,30,kg/animal
127,Marshall Islands,1096,Horses,TAM,238,kg/animal
127,Marshall Islands,1107,Asses,TAM,130,kg/animal
127,Marshall Islands,1110,Mules,TAM,130,kg/animal
127,Marshall Islands,1126,Camels,TAM,217,kg/animal
127,Marshall Islands,1177,Llamas,TAM,120,kg/animal
128,"China, Macao SAR",960,"Cattle, dairy",TAM,350,kg/animal
128,"China, Macao SAR",961,"Cattle, non-dairy",TAM,319,kg/animal
128,"China, Macao SAR",946,Buffalo,TAM,380,kg/animal
128,"China, Macao SAR",1049,"Swine, market",TAM,28,kg/animal
128,"China, Macao SAR",1051,"Swine, breeding",TAM,28,kg/animal
128,"China, Macao SAR",1052,"Chicken, layers",TAM,1.8,kg/animal
128,"China, Macao SAR",1053,"Chicken, broilers",TAM,0.9,kg/animal
128,"China, Macao SAR",1068,Ducks,TAM,2.7,kg/animal
128,"China, Macao SAR",1079,Turkeys,TAM,6.8,kg/animal
128,"China, Macao SAR",976,Sheep,TAM,28,kg/animal
128,"China, Macao SAR",1016,Goats,TAM,30,kg/animal
128,"China, Macao SAR",1096,Horses,TAM,238,kg/animal
128,"China, Macao SAR",1107,Asses,TAM,130,kg/animal
128,"China, Macao SAR",1110,Mules,TAM,130,kg/animal
128,"China, Macao SAR",1126,Camels,TAM,217,kg/animal
128,"China, Macao SAR",1177,Llamas,TAM,120,kg/animal
129,Madagascar,960,"Cattle, dairy",TAM,275,kg/animal
129,Madagascar,961,"Cattle, non-dairy",TAM,173,kg/animal
129,Madagascar,946,Buffalo,TAM,380,kg/animal
129,Madagascar,1049,"Swine, market",TAM,28,kg/animal
129,Madagascar,1051,"Swine, breeding",TAM,28,kg/animal
129,Madagascar,1052,"Chicken, layers",TAM,1.8,kg/animal
129,Madagascar,1053,"Chicken, broilers",TAM,0.9,kg/animal
